iter	RMSE
5654	0.2860848832
5655	0.2860805249
5656	0.2860724132
5657	0.2860630456
5658	0.2860627475
5659	0.2860612495
5660	0.2860611887
5661	0.2860607932
5662	0.2860564027
5663	0.2860544469
5664	0.2860534413
5665	0.2860528468
5666	0.2860520792
5667	0.2860497623
5668	0.2860488429
5669	0.2860487828
5670	0.2860485255
5671	0.2860480116
5672	0.286046065
5673	0.286045752
5674	0.2860452929
5675	0.2860445144
5676	0.2860438012
5677	0.2860414279
5678	0.2860395311
5679	0.2860346949
5680	0.2860336984
5681	0.2860333871
5682	0.2860313884
5683	0.2860310849
5684	0.2860309612
5685	0.28602759
5686	0.286025985
5687	0.286025592
5688	0.2860255332
5689	0.286021269
5690	0.2860212184
5691	0.286019321
5692	0.2860183325
5693	0.2860125593
5694	0.2860121704
5695	0.2860117851
5696	0.2860114033
5697	0.2860102374
5698	0.2860101751
5699	0.2860060587
5700	0.2859998844
5701	0.2859951975
5702	0.2859934936
5703	0.2859931152
5704	0.2859929703
5705	0.2859925952
5706	0.2859920074
5707	0.2859785198
5708	0.2859777913
5709	0.2859762266
5710	0.2859760114
5711	0.2859753057
5712	0.2859650291
5713	0.2859632182
5714	0.2859628459
5715	0.2859627725
5716	0.2859626448
5717	0.2859626098
5718	0.2859592742
5719	0.2859590247
5720	0.2859589772
5721	0.2859586083
5722	0.2859560818
5723	0.2859542993
5724	0.2859489007
5725	0.285947274
5726	0.285946933
5727	0.2859461721
5728	0.2859337762
5729	0.2859244071
5730	0.2859203029
5731	0.2859193229
5732	0.2859167988
5733	0.2859062674
5734	0.2859062179
5735	0.2859058287
5736	0.2859054434
5737	0.2859052263
5738	0.285904984
5739	0.2859031563
5740	0.2859028001
5741	0.285902447
5742	0.2859022379
5743	0.2859013676
5744	0.2859010175
5745	0.2858986686
5746	0.2858984666
5747	0.2858983861
5748	0.2858955651
5749	0.2858943067
5750	0.285894112
5751	0.285893764
5752	0.2858936898
5753	0.2858916836
5754	0.285888425
5755	0.2858883807
5756	0.2858852497
5757	0.2858818153
5758	0.2858744615
5759	0.2858734919
5760	0.2858675461
5761	0.2858620642
5762	0.2858613301
5763	0.285860303
5764	0.2858601538
5765	0.2858564327
5766	0.285856055
5767	0.2858535493
5768	0.2858528666
5769	0.285852519
5770	0.2858483261
5771	0.2858482671
5772	0.2858404213
5773	0.2858384644
5774	0.2858374148
5775	0.285836208
5776	0.2858352487
5777	0.2858299997
5778	0.285829654
5779	0.2858295875
5780	0.2858269206
5781	0.2858267354
5782	0.2858266698
5783	0.2858263277
5784	0.2858248388
5785	0.2858240891
5786	0.2858228112
5787	0.2858218541
5788	0.2858215248
5789	0.2858187118
5790	0.2858184616
5791	0.2858181226
5792	0.2858164805
5793	0.2858148231
5794	0.2858124574
5795	0.2858121105
5796	0.2858103818
5797	0.2858102943
5798	0.285807827
5799	0.2858065655
5800	0.2858063843
5801	0.2858022524
5802	0.2857995497
5803	0.2857943899
5804	0.2857936612
5805	0.2857933388
5806	0.2857932923
5807	0.285791917
5808	0.2857918039
5809	0.2857808375
5810	0.2857776947
5811	0.2857776479
5812	0.2857776333
5813	0.2857726659
5814	0.2857725913
5815	0.2857710619
5816	0.2857672027
5817	0.2857638466
5818	0.2857556056
5819	0.2857554455
5820	0.2857553903
5821	0.2857448637
5822	0.2857419965
5823	0.2857418111
5824	0.2857410798
5825	0.2857408389
5826	0.285735781
5827	0.2857313116
5828	0.2857312415
5829	0.285729142
5830	0.2857289411
5831	0.2857157111
5832	0.2857150119
5833	0.2857128052
5834	0.285712734
5835	0.2857112837
5836	0.285711105
5837	0.2857034817
5838	0.2857023072
5839	0.2857022533
5840	0.2856876971
5841	0.2856876269
5842	0.2856775587
5843	0.2856763115
5844	0.2856759539
5845	0.2856742473
5846	0.2856739425
5847	0.2856664326
5848	0.2856663793
5849	0.2856642343
5850	0.2856641862
5851	0.2856641126
5852	0.28566222
5853	0.2856619706
5854	0.2856605042
5855	0.2856554028
5856	0.2856553186
5857	0.2856546003
5858	0.2856545306
5859	0.2856528592
5860	0.2856525106
5861	0.2856519553
5862	0.2856444153
5863	0.285644229
5864	0.2856427978
5865	0.2856427293
5866	0.285642656
5867	0.2856425104
5868	0.2856421915
5869	0.2856414933
5870	0.2856408138
5871	0.2856406416
5872	0.2856405814
5873	0.285637526
5874	0.2856374254
5875	0.2856363747
5876	0.2856347478
5877	0.2856257068
5878	0.2856255557
5879	0.2856239365
5880	0.285623885
5881	0.2856205793
5882	0.2856183088
5883	0.2856179603
5884	0.2856153371
5885	0.2856137632
5886	0.2856106493
5887	0.2856038108
5888	0.2856037446
5889	0.2856035658
5890	0.2856020422
5891	0.2856004849
5892	0.2856003919
5893	0.2856003425
5894	0.2855925055
5895	0.2855915345
5896	0.2855914751
5897	0.2855904679
5898	0.2855893417
5899	0.2855823803
5900	0.2855822894
5901	0.2855818398
5902	0.2855814485
5903	0.285581195
5904	0.2855767638
5905	0.2855760637
5906	0.2855757324
5907	0.2855752918
5908	0.2855735726
5909	0.2855735262
5910	0.2855693508
5911	0.2855678699
5912	0.2855616421
5913	0.2855612064
5914	0.2855593689
5915	0.2855531904
5916	0.2855513111
5917	0.2855483627
5918	0.285548292
5919	0.2855441356
5920	0.2855397652
5921	0.2855396912
5922	0.2855392624
5923	0.2855390778
5924	0.2855390074
5925	0.2855388242
5926	0.2855382376
5927	0.2855350564
5928	0.2855346319
5929	0.2855332091
5930	0.2855331506
5931	0.2855330928
5932	0.2855330299
5933	0.2855329397
5934	0.2855328328
5935	0.2855327757
5936	0.2855326449
5937	0.2855312676
5938	0.2855253398
5939	0.2855249214
5940	0.2855229004
5941	0.2855226889
5942	0.2855190555
5943	0.2855124978
5944	0.2855123693
5945	0.2855121606
5946	0.285507948
5947	0.2855073676
5948	0.285506038
5949	0.2855055068
5950	0.2855054613
5951	0.2855012217
5952	0.2854994524
5953	0.2854993744
5954	0.2854990181
5955	0.285497442
5956	0.285497031
5957	0.2854968652
5958	0.2854967758
5959	0.2854954917
5960	0.285489206
5961	0.2854855298
5962	0.2854845255
5963	0.2854843593
5964	0.2854841781
5965	0.2854824906
5966	0.2854820858
5967	0.2854819224
5968	0.2854787657
5969	0.2854785822
5970	0.2854730143
5971	0.2854728804
5972	0.2854698436
5973	0.2854695386
5974	0.2854693901
5975	0.2854691743
5976	0.2854677482
5977	0.2854676637
5978	0.2854674811
5979	0.2854639377
5980	0.2854633756
5981	0.2854619718
5982	0.2854585745
5983	0.2854567807
5984	0.2854567252
5985	0.2854383985
5986	0.2854372533
5987	0.2854370685
5988	0.2854366732
5989	0.2854352989
5990	0.2854351742
5991	0.2854244496
5992	0.2854241529
5993	0.2854231691
5994	0.2854210859
5995	0.2854198538
5996	0.2854197507
5997	0.2854195664
5998	0.2854195351
5999	0.2854169525
6000	0.2854143984
6001	0.2854141888
6002	0.2854071843
6003	0.2854056324
6004	0.2854054516
6005	0.2854032378
6006	0.2854017244
6007	0.2854016675
6008	0.2853977639
6009	0.2853977422
6010	0.2853892203
6011	0.2853860143
6012	0.2853836032
6013	0.2853834819
6014	0.2853834252
6015	0.2853833724
6016	0.2853832704
6017	0.2853831505
6018	0.2853799384
6019	0.2853796829
6020	0.2853796304
6021	0.2853795153
6022	0.285377768
6023	0.2853774814
6024	0.2853677355
6025	0.2853631232
6026	0.2853446134
6027	0.2853417152
6028	0.2853414366
6029	0.285341164
6030	0.2853370251
6031	0.2853352196
6032	0.2853335866
6033	0.2853307474
6034	0.2853295584
6035	0.2853258342
6036	0.285325586
6037	0.2853246161
6038	0.2853246088
6039	0.2853244922
6040	0.2853230701
6041	0.285323018
6042	0.285323002
6043	0.2853226323
6044	0.2853225771
6045	0.2853225252
6046	0.2853222643
6047	0.2853219003
6048	0.285320231
6049	0.285316689
6050	0.2853164371
6051	0.2853163851
6052	0.2853163466
6053	0.2853161936
6054	0.2853161773
6055	0.285314986
6056	0.2853140977
6057	0.2853118181
6058	0.2853114611
6059	0.285307462
6060	0.2853074376
6061	0.2853073323
6062	0.2853020483
6063	0.2853018018
6064	0.2853017471
6065	0.2853016186
6066	0.2853013045
6067	0.2853012143
6068	0.2853010099
6069	0.2852971876
6070	0.2852957136
6071	0.2852956763
6072	0.2852939727
6073	0.2852905822
6074	0.2852903426
6075	0.2852897401
6076	0.2852896142
6077	0.2852894147
6078	0.2852872646
6079	0.2852872157
6080	0.2852871111
6081	0.2852868546
6082	0.2852867103
6083	0.2852866092
6084	0.2852865486
6085	0.2852856137
6086	0.28528387
6087	0.2852757749
6088	0.2852750455
6089	0.2852748487
6090	0.2852721513
6091	0.2852721276
6092	0.2852709867
6093	0.2852708149
6094	0.28527075
6095	0.2852680304
6096	0.2852679795
6097	0.28526688
6098	0.2852666496
6099	0.285266583
6100	0.2852665757
6101	0.2852610152
6102	0.2852598256
6103	0.2852520633
6104	0.2852501662
6105	0.2852476305
6106	0.2852461636
6107	0.2852426239
6108	0.2852425163
6109	0.2852423675
6110	0.285241659
6111	0.2852415121
6112	0.285241288
6113	0.2852397303
6114	0.2852385959
6115	0.2852328388
6116	0.2852303804
6117	0.2852289986
6118	0.2852232565
6119	0.2852217346
6120	0.2852215488
6121	0.2852211749
6122	0.2852211166
6123	0.285219995
6124	0.285219929
6125	0.2852199059
6126	0.2852198557
6127	0.2852168339
6128	0.2852167823
6129	0.2852152955
6130	0.2852150439
6131	0.2852150285
6132	0.2852127519
6133	0.2852113419
6134	0.2852111568
6135	0.2852109087
6136	0.2852108221
6137	0.2852105782
6138	0.2852032379
6139	0.2852016887
6140	0.2851944641
6141	0.2851929426
6142	0.2851886989
6143	0.2851875678
6144	0.2851827915
6145	0.285172737
6146	0.2851726792
6147	0.285171808
6148	0.2851717085
6149	0.2851714693
6150	0.2851714516
6151	0.2851710827
6152	0.2851709615
6153	0.2851707808
6154	0.2851706207
6155	0.2851705733
6156	0.2851637685
6157	0.2851635347
6158	0.2851616979
6159	0.2851614682
6160	0.2851546368
6161	0.2851516408
6162	0.285151529
6163	0.2851515071
6164	0.2851514761
6165	0.2851513349
6166	0.2851512438
6167	0.2851510081
6168	0.2851507896
6169	0.2851505874
6170	0.2851503564
6171	0.2851501319
6172	0.2851484571
6173	0.2851480991
6174	0.2851471157
6175	0.2851469369
6176	0.2851458716
6177	0.285145674
6178	0.2851438242
6179	0.2851437629
6180	0.2851437409
6181	0.2851409305
6182	0.2851407103
6183	0.2851406498
6184	0.2851395343
6185	0.285136483
6186	0.2851363948
6187	0.2851363727
6188	0.2851363125
6189	0.2851359613
6190	0.2851349276
6191	0.2851347027
6192	0.285134606
6193	0.2851336561
6194	0.285132545
6195	0.2851321939
6196	0.2851302627
6197	0.2851302408
6198	0.2851301446
6199	0.2851299286
6200	0.2851298703
6201	0.2851274261
6202	0.2851255392
6203	0.2851241476
6204	0.285121863
6205	0.2851209494
6206	0.2851208536
6207	0.2851195977
6208	0.2851193855
6209	0.285119341
6210	0.2851179976
6211	0.2851179069
6212	0.2851140841
6213	0.2851139953
6214	0.2851139807
6215	0.2850999733
6216	0.285095127
6217	0.2850937187
6218	0.2850936877
6219	0.2850890728
6220	0.2850830991
6221	0.2850801612
6222	0.2850793899
6223	0.2850687793
6224	0.2850687108
6225	0.2850686166
6226	0.2850637399
6227	0.2850598297
6228	0.2850598178
6229	0.2850565872
6230	0.2850539471
6231	0.2850523051
6232	0.2850521127
6233	0.2850513506
6234	0.2850498761
6235	0.2850484913
6236	0.285048301
6237	0.2850481156
6238	0.2850468463
6239	0.2850466281
6240	0.2850465028
6241	0.2850456918
6242	0.2850456276
6243	0.285045605
6244	0.2850448838
6245	0.2850448613
6246	0.2850398608
6247	0.285039844
6248	0.2850382276
6249	0.2850364338
6250	0.2850328027
6251	0.28503279
6252	0.2850318711
6253	0.2850308097
6254	0.2850295242
6255	0.285029411
6256	0.285027828
6257	0.2850265237
6258	0.2850252822
6259	0.2850251129
6260	0.2850207486
6261	0.2850204888
6262	0.2850176786
6263	0.2850161253
6264	0.2850151912
6265	0.2850119694
6266	0.2850055244
6267	0.2850047686
6268	0.285004022
6269	0.2850031604
6270	0.2850030009
6271	0.2849996216
6272	0.284999532
6273	0.2849995096
6274	0.2849994218
6275	0.284999387
6276	0.2849993768
6277	0.2849978592
6278	0.2849921018
6279	0.2849899726
6280	0.2849899235
6281	0.2849898685
6282	0.2849874083
6283	0.2849807224
6284	0.2849806367
6285	0.2849804514
6286	0.2849802416
6287	0.2849802322
6288	0.2849739906
6289	0.284965969
6290	0.2849650465
6291	0.2849631589
6292	0.2849616692
6293	0.2849615482
6294	0.284961534
6295	0.2849599272
6296	0.2849512892
6297	0.2849500818
6298	0.2849499764
6299	0.2849464116
6300	0.2849436014
6301	0.2849396716
6302	0.2849394666
6303	0.2849394444
6304	0.2849384484
6305	0.2849372617
6306	0.284935799
6307	0.2849356619
6308	0.284935527
6309	0.2849346389
6310	0.2849345186
6311	0.284926443
6312	0.284925127
6313	0.2849250372
6314	0.2849223485
6315	0.2849222174
6316	0.2849221279
6317	0.2849077723
6318	0.2849076144
6319	0.2849073997
6320	0.2849064284
6321	0.2849063534
6322	0.2849033311
6323	0.284903297
6324	0.2848934169
6325	0.2848933924
6326	0.2848889806
6327	0.284888828
6328	0.2848876474
6329	0.2848874365
6330	0.2848778374
6331	0.2848708805
6332	0.2848707012
6333	0.2848699602
6334	0.2848699059
6335	0.2848621485
6336	0.2848620587
6337	0.2848578594
6338	0.2848564161
6339	0.2848497655
6340	0.2848489442
6341	0.2848489222
6342	0.284848868
6343	0.2848464026
6344	0.2848459188
6345	0.2848435309
6346	0.2848434777
6347	0.2848433884
6348	0.2848422509
6349	0.2848396646
6350	0.2848395757
6351	0.2848395101
6352	0.2848393796
6353	0.2848393631
6354	0.2848393169
6355	0.2848392292
6356	0.2848344269
6357	0.2848336086
6358	0.2848255501
6359	0.2848244479
6360	0.2848242712
6361	0.2848233574
6362	0.2848223933
6363	0.2848203022
6364	0.2848188494
6365	0.2848174347
6366	0.2848091019
6367	0.2848088958
6368	0.2848014231
6369	0.2848002841
6370	0.2848001105
6371	0.2848001007
6372	0.2847924742
6373	0.2847907973
6374	0.2847899097
6375	0.2847887313
6376	0.2847887218
6377	0.2847873435
6378	0.2847848953
6379	0.2847848079
6380	0.2847840699
6381	0.2847839377
6382	0.284781144
6383	0.2847793425
6384	0.2847792033
6385	0.2847772826
6386	0.2847772735
6387	0.284769228
6388	0.2847690114
6389	0.284768922
6390	0.2847646833
6391	0.2847615053
6392	0.2847613746
6393	0.284748631
6394	0.2847479035
6395	0.2847471618
6396	0.2847470744
6397	0.2847456649
6398	0.2847448188
6399	0.2847426643
6400	0.2847425513
6401	0.2847425404
6402	0.2847422163
6403	0.2847421304
6404	0.2847370699
6405	0.2847321062
6406	0.2847306849
6407	0.2847290449
6408	0.2847288743
6409	0.2847212044
6410	0.284721034
6411	0.284715739
6412	0.2847086198
6413	0.2847082792
6414	0.2847070441
6415	0.2847062233
6416	0.2847055082
6417	0.2847053392
6418	0.2847051728
6419	0.2847037913
6420	0.2847033641
6421	0.2847020471
6422	0.2847020245
6423	0.2847012828
6424	0.284701154
6425	0.2846994763
6426	0.2846993116
6427	0.2846972952
6428	0.2846942633
6429	0.2846940995
6430	0.2846881699
6431	0.2846880107
6432	0.2846878828
6433	0.284680222
6434	0.2846784875
6435	0.2846784149
6436	0.2846776802
6437	0.2846769775
6438	0.2846762833
6439	0.2846676443
6440	0.2846662747
6441	0.2846651065
6442	0.284663691
6443	0.2846636076
6444	0.2846581314
6445	0.2846571442
6446	0.2846547763
6447	0.2846546679
6448	0.284650675
6449	0.2846466296
6450	0.2846452047
6451	0.2846450203
6452	0.2846430855
6453	0.2846318879
6454	0.2846314782
6455	0.2846313148
6456	0.2846313048
6457	0.2846306867
6458	0.2846302168
6459	0.2846301669
6460	0.2846294839
6461	0.2846237086
6462	0.2846156374
6463	0.2846045107
6464	0.2846042707
6465	0.284595083
6466	0.2845835645
6467	0.2845658754
6468	0.2845642862
6469	0.2845632752
6470	0.2845632255
6471	0.2845626609
6472	0.2845518197
6473	0.284548801
6474	0.2845487196
6475	0.2845487107
6476	0.2845485502
6477	0.2845474704
6478	0.2845473483
6479	0.284547219
6480	0.2845447289
6481	0.2845428973
6482	0.2845422164
6483	0.2845414098
6484	0.2845413293
6485	0.2845403064
6486	0.2845393748
6487	0.2845357096
6488	0.2845357064
6489	0.2845345311
6490	0.2845333338
6491	0.2845325288
6492	0.2845325081
6493	0.2845316113
6494	0.2845308467
6495	0.2845294945
6496	0.2845248525
6497	0.2845247726
6498	0.2845246626
6499	0.2845236317
6500	0.2845155998
6501	0.2845114303
6502	0.2845092572
6503	0.284508596
6504	0.284508477
6505	0.2845050232
6506	0.2845027453
6507	0.2845026334
6508	0.2845013803
6509	0.2845003703
6510	0.2844990434
6511	0.2844858709
6512	0.2844847909
6513	0.2844834873
6514	0.2844834719
6515	0.2844817705
6516	0.2844815898
6517	0.2844815783
6518	0.2844717882
6519	0.2844716143
6520	0.2844712669
6521	0.2844705941
6522	0.2844673931
6523	0.2844647563
6524	0.2844640384
6525	0.2844635137
6526	0.2844629964
6527	0.2844609148
6528	0.2844588076
6529	0.2844579419
6530	0.284456098
6531	0.2844547406
6532	0.2844546059
6533	0.2844541675
6534	0.2844512509
6535	0.28444234
6536	0.2844417839
6537	0.284441735
6538	0.2844416664
6539	0.2844377322
6540	0.2844368581
6541	0.2844360166
6542	0.2844356809
6543	0.2844349778
6544	0.2844305559
6545	0.2844304737
6546	0.2844303381
6547	0.2844293574
6548	0.2844292468
6549	0.2844252283
6550	0.2844213227
6551	0.2844211979
6552	0.2844211434
6553	0.2844209846
6554	0.2844208215
6555	0.2844199376
6556	0.2844188772
6557	0.2844143528
6558	0.2844059679
6559	0.284402704
6560	0.2844017675
6561	0.2843937889
6562	0.2843895661
6563	0.2843857077
6564	0.2843853234
6565	0.2843852313
6566	0.2843844058
6567	0.2843834975
6568	0.284383489
6569	0.2843834461
6570	0.2843814139
6571	0.2843755048
6572	0.28437544
6573	0.2843745564
6574	0.28437441
6575	0.2843737389
6576	0.2843708318
6577	0.2843688209
6578	0.2843687746
6579	0.2843679205
6580	0.2843669241
6581	0.2843668251
6582	0.2843662607
6583	0.2843661022
6584	0.2843655968
6585	0.2843636123
6586	0.2843635917
6587	0.2843624085
6588	0.2843622726
6589	0.2843621832
6590	0.2843613508
6591	0.2843604995
6592	0.2843601646
6593	0.2843593547
6594	0.2843578316
6595	0.2843564751
6596	0.2843531999
6597	0.284352413
6598	0.2843494754
6599	0.2843493183
6600	0.2843487717
6601	0.2843480109
6602	0.2843422151
6603	0.2843415702
6604	0.2843410366
6605	0.2843409036
6606	0.2843379285
6607	0.2843378597
6608	0.2843372426
6609	0.284333453
6610	0.2843333796
6611	0.2843333253
6612	0.2843275466
6613	0.2843124269
6614	0.2843081953
6615	0.284297806
6616	0.2842948052
6617	0.2842947516
6618	0.2842945358
6619	0.2842852951
6620	0.2842851607
6621	0.2842828817
6622	0.2842827924
6623	0.2842821405
6624	0.2842819784
6625	0.2842805969
6626	0.2842760824
6627	0.2842702569
6628	0.2842688404
6629	0.284268312
6630	0.2842682579
6631	0.2842672199
6632	0.2842651543
6633	0.2842644704
6634	0.2842621014
6635	0.2842570014
6636	0.2842559002
6637	0.2842552561
6638	0.2842552027
6639	0.2842550942
6640	0.2842533026
6641	0.2842481615
6642	0.284248042
6643	0.2842451439
6644	0.2842395367
6645	0.2842394909
6646	0.284238643
6647	0.2842385781
6648	0.284238424
6649	0.2842339154
6650	0.2842302325
6651	0.2842276323
6652	0.2842259001
6653	0.284225302
6654	0.2842252992
6655	0.2842081944
6656	0.2842047727
6657	0.2842009028
6658	0.2841994457
6659	0.2841993998
6660	0.2841986285
6661	0.2841978347
6662	0.2841977967
6663	0.2841977104
6664	0.2841966081
6665	0.2841917399
6666	0.2841915836
6667	0.2841884203
6668	0.2841874375
6669	0.2841832247
6670	0.2841829284
6671	0.2841827972
6672	0.2841796478
6673	0.2841756565
6674	0.2841755668
6675	0.284174153
6676	0.2841730768
6677	0.2841631475
6678	0.2841602463
6679	0.2841596763
6680	0.2841591461
6681	0.2841529264
6682	0.2841528379
6683	0.2841467814
6684	0.2841461121
6685	0.284144851
6686	0.2841438136
6687	0.2841421283
6688	0.2841414792
6689	0.2841411792
6690	0.2841383207
6691	0.2841327419
6692	0.2841310611
6693	0.2841294205
6694	0.2841241965
6695	0.2841210367
6696	0.284119007
6697	0.2841146787
6698	0.2841138242
6699	0.284112125
6700	0.2841099205
6701	0.284107375
6702	0.2841057779
6703	0.2841057288
6704	0.2841056492
6705	0.2841024409
6706	0.28410106
6707	0.2841009248
6708	0.2841009049
6709	0.2840856049
6710	0.2840855191
6711	0.2840827442
6712	0.2840825903
6713	0.2840821358
6714	0.2840765261
6715	0.2840758982
6716	0.2840731447
6717	0.2840729073
6718	0.2840728588
6719	0.2840609492
6720	0.2840558595
6721	0.2840518236
6722	0.2840493887
6723	0.284047789
6724	0.2840462346
6725	0.2840447242
6726	0.2840445968
6727	0.2840445316
6728	0.2840356789
6729	0.2840317535
6730	0.284031119
6731	0.2840302847
6732	0.2840255824
6733	0.2840209705
6734	0.2840196406
6735	0.2840134323
6736	0.2840133858
6737	0.2840096174
6738	0.2840057996
6739	0.2840047951
6740	0.2840041609
6741	0.2840026975
6742	0.284001881
6743	0.2840017283
6744	0.2840016865
6745	0.2840011121
6746	0.2839945159
6747	0.2839943844
6748	0.2839943386
6749	0.2839942996
6750	0.2839935131
6751	0.2839934091
6752	0.283987567
6753	0.2839761998
6754	0.2839753979
6755	0.283974612
6756	0.2839731933
6757	0.2839688165
6758	0.2839681895
6759	0.2839646143
6760	0.2839630945
6761	0.2839594017
6762	0.2839590893
6763	0.2839590034
6764	0.2839589273
6765	0.2839581633
6766	0.2839574159
6767	0.2839564568
6768	0.2839563056
6769	0.2839556484
6770	0.283951427
6771	0.2839510931
6772	0.2839430447
6773	0.2839393222
6774	0.2839339831
6775	0.2839333676
6776	0.283933051
6777	0.283932541
6778	0.283931914
6779	0.2839312972
6780	0.2839312217
6781	0.2839306696
6782	0.2839305211
6783	0.2839296367
6784	0.2839295258
6785	0.2839261372
6786	0.2839256088
6787	0.2839250917
6788	0.2839159586
6789	0.2839123504
6790	0.2839107071
6791	0.2839106034
6792	0.2839070835
6793	0.2839064812
6794	0.2839057585
6795	0.2839055656
6796	0.2839034846
6797	0.2839033815
6798	0.2839028176
6799	0.2839026918
6800	0.2839002391
6801	0.2838859053
6802	0.2838826114
6803	0.2838713578
6804	0.2838712096
6805	0.2838685584
6806	0.2838683681
6807	0.2838681828
6808	0.2838680448
6809	0.2838674497
6810	0.2838673132
6811	0.2838671807
6812	0.2838670512
6813	0.2838634703
6814	0.2838612333
6815	0.2838578315
6816	0.2838545141
6817	0.2838545076
6818	0.2838512136
6819	0.2838510797
6820	0.2838422793
6821	0.2838416649
6822	0.2838415276
6823	0.2838413974
6824	0.2838269435
6825	0.2838229373
6826	0.283819707
6827	0.2838167716
6828	0.2838140679
6829	0.2838120632
6830	0.2838088258
6831	0.2838038192
6832	0.2838038156
6833	0.2838022794
6834	0.2838011001
6835	0.2837974171
6836	0.2837972871
6837	0.2837971176
6838	0.2837969521
6839	0.2837943425
6840	0.2837922316
6841	0.2837921875
6842	0.2837901334
6843	0.2837900113
6844	0.2837898933
6845	0.2837866866
6846	0.2837824998
6847	0.2837802386
6848	0.2837800791
6849	0.2837782755
6850	0.2837751829
6851	0.2837713842
6852	0.2837712304
6853	0.2837682069
6854	0.2837680457
6855	0.2837661145
6856	0.2837630218
6857	0.2837516566
6858	0.2837515051
6859	0.2837499203
6860	0.2837477451
6861	0.2837448448
6862	0.283743141
6863	0.2837412025
6864	0.283741124
6865	0.2837409609
6866	0.2837408109
6867	0.2837377018
6868	0.2837375629
6869	0.2837374478
6870	0.2837372935
6871	0.2837371434
6872	0.28373522
6873	0.2837333282
6874	0.28372617
6875	0.2837232108
6876	0.2837197877
6877	0.2837196376
6878	0.2837178678
6879	0.2837177206
6880	0.2837169579
6881	0.2837127689
6882	0.2837098629
6883	0.2837036297
6884	0.2837008647
6885	0.2836999344
6886	0.2836995217
6887	0.2836978111
6888	0.2836823735
6889	0.2836803968
6890	0.2836754235
6891	0.2836676647
6892	0.2836658169
6893	0.2836656635
6894	0.2836655538
6895	0.2836626435
6896	0.2836624973
6897	0.2836607181
6898	0.2836579136
6899	0.2836577709
6900	0.2836573492
6901	0.283647693
6902	0.2836465924
6903	0.2836449229
6904	0.283641406
6905	0.2836402962
6906	0.2836401496
6907	0.2836389363
6908	0.2836388453
6909	0.2836387031
6910	0.2836384291
6911	0.2836356706
6912	0.2836355322
6913	0.2836353974
6914	0.2836326831
6915	0.283630552
6916	0.2836293465
6917	0.2836292131
6918	0.2836275875
6919	0.2836249862
6920	0.2836215625
6921	0.2836214304
6922	0.2836214199
6923	0.2836212914
6924	0.2836183842
6925	0.2836182893
6926	0.2836169906
6927	0.2836157245
6928	0.2836130621
6929	0.2836118285
6930	0.2836105446
6931	0.2836104139
6932	0.2836088916
6933	0.2836070589
6934	0.2836069573
6935	0.2836066684
6936	0.2836065721
6937	0.283605175
6938	0.2836050471
6939	0.2836038644
6940	0.2836021026
6941	0.2835950272
6942	0.2835934458
6943	0.2835923586
6944	0.2835909016
6945	0.2835883097
6946	0.2835882095
6947	0.2835836514
6948	0.2835771155
6949	0.2835769685
6950	0.2835690796
6951	0.2835689921
6952	0.2835606025
6953	0.2835604755
6954	0.2835595525
6955	0.283558007
6956	0.2835493538
6957	0.2835425383
6958	0.2835400857
6959	0.2835399604
6960	0.2835292057
6961	0.2835281409
6962	0.2835250018
6963	0.2835249432
6964	0.2835215334
6965	0.2835204952
6966	0.2835183967
6967	0.283518271
6968	0.2835152258
6969	0.2835150995
6970	0.2835106442
6971	0.2835105535
6972	0.2835104354
6973	0.2835103203
6974	0.2835055273
6975	0.2835053294
6976	0.2835052141
6977	0.2835049047
6978	0.2835030939
6979	0.2835024269
6980	0.2834998975
6981	0.2834998137
6982	0.2834997035
6983	0.283499596
6984	0.2834979188
6985	0.2834869455
6986	0.2834868409
6987	0.2834838715
6988	0.2834827214
6989	0.2834800185
6990	0.2834744193
6991	0.2834728151
6992	0.2834701446
6993	0.2834686841
6994	0.2834686066
6995	0.2834664034
6996	0.283457148
6997	0.2834543515
6998	0.2834528881
6999	0.2834527834
7000	0.2834501453
7001	0.2834490581
7002	0.2834332643
7003	0.2834331163
7004	0.2834330146
7005	0.2834309636
7006	0.2834280044
7007	0.2834271423
7008	0.283427042
7009	0.2834269441
7010	0.2834268482
7011	0.2834267482
7012	0.2834266638
7013	0.2834223293
7014	0.2834222601
7015	0.2834211321
7016	0.2834185745
7017	0.2834155049
7018	0.2834154362
7019	0.2834153688
7020	0.2834149558
7021	0.2834112887
7022	0.2834101968
7023	0.2834101063
7024	0.2834066437
7025	0.283406578
7026	0.2834040808
7027	0.2834039387
7028	0.283403873
7029	0.2834037858
7030	0.2834027295
7031	0.2834016622
7032	0.2833992505
7033	0.2833929463
7034	0.2833918406
7035	0.2833807858
7036	0.2833792294
7037	0.2833782117
7038	0.2833781459
7039	0.2833772478
7040	0.283372342
7041	0.2833694552
7042	0.283366417
7043	0.28335587
7044	0.2833538329
7045	0.2833457505
7046	0.2833438978
7047	0.2833416852
7048	0.2833400617
7049	0.2833399708
7050	0.283339882
7051	0.2833369926
7052	0.283336696
7053	0.2833324886
7054	0.2833308492
7055	0.283330762
7056	0.2833294666
7057	0.2833290555
7058	0.2833244272
7059	0.283324352
7060	0.2833243406
7061	0.2833242538
7062	0.2833229292
7063	0.2833223918
7064	0.2833195997
7065	0.283302654
7066	0.2833025898
7067	0.2833010229
